Latitude,Longitude,Type,Depth,Magnitude,Time,Area,Date,Year,Month,Day
24.704,122.51100000000001,Earthquake,98.3,5.6,18:10:09,中华人民共和国,1988-08-19,1988,8,19
21.855999999999998,121.699,Earthquake,33.0,6.0,12:09:28,中华人民共和国,1988-10-16,1988,10,16
34.354,91.88,Earthquake,7.6,6.2,02:14:30,青海省,1988-11-05,1988,11,5
22.789,99.611,Earthquake,17.8,7.7,13:03:19,云南省,1988-11-06,1988,11,6
23.180999999999997,99.439,Earthquake,10.0,6.4,13:15:43,云南省,1988-11-06,1988,11,6
22.815,99.55799999999999,Earthquake,10.0,5.8,13:21:05,云南省,1988-11-06,1988,11,6
34.333,91.93,Earthquake,24.9,5.6,22:29:40,青海省,1988-11-25,1988,11,25
22.749000000000002,99.852,Earthquake,15.7,5.5,04:17:56,云南省,1988-11-27,1988,11,27
22.773000000000003,99.844,Earthquake,14.5,6.1,08:13:30,云南省,1988-11-30,1988,11,30
29.987,99.195,Earthquake,13.3,6.4,20:34:09,四川省,1989-04-15,1989,4,15
30.048000000000002,99.419,Earthquake,7.7,6.1,02:13:21,四川省,1989-04-25,1989,4,25
30.090999999999998,99.475,Earthquake,14.0,6.2,05:53:01,四川省,1989-05-03,1989,5,3
30.053,99.499,Earthquake,7.5,5.8,15:41:31,四川省,1989-05-03,1989,5,3
23.553,99.52600000000001,Earthquake,33.0,5.6,00:38:19,云南省,1989-05-07,1989,5,7
30.029,99.455,Earthquake,35.7,5.6,03:09:16,四川省,1989-07-21,1989,7,21
23.043000000000003,121.965,Earthquake,10.7,6.6,11:31:20,中华人民共和国,1989-08-03,1989,8,3
24.094,122.478,Earthquake,42.8,6.3,23:12:41,中华人民共和国,1989-08-21,1989,8,21
31.583000000000002,102.43299999999999,Earthquake,14.6,6.1,02:25:51,四川省,1989-09-22,1989,9,22
22.621,121.971,Earthquake,31.3,5.5,17:51:38,中华人民共和国,1989-09-23,1989,9,23
39.985,113.99,Earthquake,10.5,5.6,17:01:35,山西省,1989-10-18,1989,10,18
23.721,114.58,Earthquake,33.0,5.6,16:13:49,广东省,1989-11-25,1989,11,25
28.225,88.163,Earthquake,79.1,5.5,02:29:27,西藏自治区,1990-01-09,1990,1,9
37.819,91.971,Earthquake,12.2,6.0,03:03:19,青海省,1990-01-14,1990,1,14
39.436,74.9,Earthquake,33.0,6.0,01:59:33,新疆维吾尔自治区,1990-04-17,1990,4,17
36.04,100.274,Earthquake,10.0,6.3,09:37:11,青海省,1990-04-26,1990,4,26
35.986,100.245,Earthquake,8.1,6.5,09:37:15,青海省,1990-04-26,1990,4,26
36.239000000000004,100.25399999999999,Earthquake,9.6,6.3,09:37:45,青海省,1990-04-26,1990,4,26
25.372,124.473,Earthquake,132.7,5.6,02:24:42,中华人民共和国,1990-07-04,1990,7,4
24.249000000000002,121.818,Earthquake,18.8,5.7,19:14:52,中华人民共和国,1990-07-16,1990,7,16
41.56399999999999,88.77,Nuclear Explosion,0.0,6.2,04:59:58,新疆维吾尔自治区,1990-08-16,1990,8,16
26.979,101.154,Earthquake,12.3,5.7,13:38:17,云南省,1990-08-18,1990,8,18
22.691999999999997,120.90899999999999,Earthquake,33.0,5.8,14:09:03,台湾省,1990-09-11,1990,9,11
37.093,103.781,Earthquake,11.7,5.7,08:07:28,甘肃省,1990-10-20,1990,10,20
24.090999999999998,121.758,Earthquake,34.3,5.5,23:59:04,中华人民共和国,1990-11-11,1990,11,11
23.916,121.63600000000001,Earthquake,12.1,6.3,03:01:48,中华人民共和国,1990-12-13,1990,12,13
23.721999999999998,121.62700000000001,Earthquake,10.0,6.7,19:50:18,中华人民共和国,1990-12-13,1990,12,13
23.680999999999997,121.625,Earthquake,10.0,5.9,23:18:59,中华人民共和国,1990-12-13,1990,12,13
23.807,121.678,Earthquake,10.0,5.7,23:28:04,中华人民共和国,1990-12-13,1990,12,13
23.701,121.579,Earthquake,10.0,5.6,00:20:25,中华人民共和国,1990-12-19,1990,12,19
23.669,121.60600000000001,Earthquake,10.0,5.5,23:38:36,中华人民共和国,1990-12-19,1990,12,19
23.766,121.59200000000001,Earthquake,17.7,5.9,14:21:53,中华人民共和国,1990-12-25,1990,12,25
40.558,105.79299999999999,Earthquake,16.5,5.6,11:53:37,内蒙古自治区,1991-01-13,1991,1,13
23.691999999999997,121.346,Earthquake,10.6,5.7,01:36:27,台湾省,1991-01-18,1991,1,18
23.747,121.29,Earthquake,8.6,5.5,10:49:57,台湾省,1991-01-18,1991,1,18
40.385999999999996,78.959,Earthquake,20.6,6.0,14:30:28,新疆维吾尔自治区,1991-02-25,1991,2,25
21.704,121.789,Earthquake,17.7,6.3,03:58:23,中华人民共和国,1991-03-26,1991,3,26
21.673000000000002,121.82600000000001,Earthquake,19.4,5.5,06:19:28,中华人民共和国,1991-03-26,1991,3,26
37.44,95.402,Earthquake,10.0,5.5,11:05:50,青海省,1991-09-02,1991,9,2
36.191,100.06299999999999,Earthquake,13.3,5.5,11:16:12,青海省,1991-09-20,1991,9,20
29.61,95.521,Earthquake,15.0,5.6,03:35:15,西藏自治区,1992-02-06,1992,2,6
35.696,80.661,Earthquake,17.7,5.7,07:47:48,新疆维吾尔自治区,1992-04-05,1992,4,5
23.861,121.594,Earthquake,15.5,6.2,18:32:19,台湾省,1992-04-19,1992,4,19
41.604,88.81299999999999,Nuclear Explosion,0.0,6.5,04:59:58,新疆维吾尔自治区,1992-05-21,1992,5,21
23.105,121.40899999999999,Earthquake,16.9,5.6,23:19:35,台湾省,1992-05-28,1992,5,28
29.584,90.163,Earthquake,14.1,6.1,08:24:47,西藏自治区,1992-07-30,1992,7,30
24.666999999999998,122.28200000000001,Earthquake,18.9,5.6,21:29:18,中华人民共和国,1992-08-06,1992,8,6
23.749000000000002,121.685,Earthquake,54.4,5.9,16:41:13,中华人民共和国,1992-09-01,1992,9,1
21.389,117.771,Earthquake,16.8,5.5,13:16:29,中华人民共和国,1992-09-14,1992,9,14
24.121,122.648,Earthquake,29.6,6.4,14:06:03,中华人民共和国,1992-09-28,1992,9,28
30.837,90.37299999999999,Earthquake,33.0,5.9,12:42:08,西藏自治区,1993-01-18,1993,1,18
24.114,121.709,Earthquake,28.7,5.7,08:59:25,中华人民共和国,1993-01-23,1993,1,23
23.026999999999997,101.06200000000001,Earthquake,33.0,5.6,20:32:07,云南省,1993-01-26,1993,1,26
42.218999999999994,86.132,Earthquake,33.1,5.7,16:05:14,新疆维吾尔自治区,1993-02-02,1993,2,2
29.084,87.333,Earthquake,12.2,6.2,14:52:00,西藏自治区,1993-03-20,1993,3,20
38.19,88.663,Earthquake,14.1,6.1,08:42:33,新疆维吾尔自治区,1993-10-02,1993,10,2
38.169000000000004,88.605,Earthquake,13.6,5.8,09:43:20,新疆维吾尔自治区,1993-10-02,1993,10,2
38.171,88.69,Earthquake,14.3,5.6,17:23:33,新疆维吾尔自治区,1993-10-02,1993,10,2
41.667,88.695,Nuclear Explosion,0.0,5.9,01:59:57,新疆维吾尔自治区,1993-10-05,1993,10,5
38.477,98.655,Earthquake,8.1,5.9,11:38:22,青海省,1993-10-26,1993,10,26
39.263000000000005,75.533,Earthquake,18.2,5.6,20:37:13,新疆维吾尔自治区,1993-11-30,1993,11,30
20.912,121.28200000000001,Earthquake,12.0,6.1,08:59:36,中华人民共和国,1993-12-10,1993,12,10
36.028,100.104,Earthquake,8.2,5.7,05:52:28,青海省,1994-01-03,1994,1,3
39.247,75.493,Earthquake,27.5,5.5,10:22:51,新疆维吾尔自治区,1994-01-12,1994,1,12
23.976,121.811,Earthquake,36.4,5.5,05:50:11,中华人民共和国,1994-01-20,1994,1,20
36.104,100.164,Earthquake,19.7,5.6,21:09:40,青海省,1994-02-15,1994,2,15
24.054000000000002,122.367,Earthquake,38.0,5.6,11:28:03,中华人民共和国,1994-03-17,1994,3,17
20.999000000000002,120.322,Earthquake,32.2,5.5,04:06:09,中华人民共和国,1994-05-10,1994,5,10
24.166,122.535,Earthquake,19.8,6.2,05:36:02,中华人民共和国,1994-05-23,1994,5,23
24.028000000000002,122.52600000000001,Earthquake,33.0,5.6,06:24:55,中华人民共和国,1994-05-23,1994,5,23
24.065,122.56,Earthquake,25.5,5.9,15:16:57,中华人民共和国,1994-05-23,1994,5,23
23.959,122.448,Earthquake,16.3,6.6,04:00:42,中华人民共和国,1994-05-24,1994,5,24
23.903000000000002,122.54299999999999,Earthquake,37.1,5.5,05:48:14,中华人民共和国,1994-05-24,1994,5,24
24.511,121.905,Earthquake,11.4,6.4,01:09:30,中华人民共和国,1994-06-05,1994,6,5
41.527,88.71,Nuclear Explosion,0.0,5.8,06:25:58,新疆维吾尔自治区,1994-06-10,1994,6,10
32.567,93.67299999999999,Earthquake,9.5,5.9,18:22:34,西藏自治区,1994-06-29,1994,6,29
34.245,91.814,Earthquake,33.0,5.5,21:08:47,青海省,1994-08-24,1994,8,24
22.528000000000002,118.711,Earthquake,13.1,6.8,06:20:19,中华人民共和国,1994-09-16,1994,9,16
23.101,121.479,Earthquake,69.7,5.5,01:13:27,中华人民共和国,1994-10-05,1994,10,5
41.662,88.75299999999999,Nuclear Explosion,0.0,6.0,03:25:58,新疆维吾尔自治区,1994-10-07,1994,10,7
24.759,122.208,Earthquake,33.0,5.6,23:51:12,中华人民共和国,1994-10-28,1994,10,28
35.655,80.663,Earthquake,33.0,5.5,16:01:18,新疆维吾尔自治区,1994-12-29,1994,12,29
20.205,109.15299999999999,Earthquake,33.0,5.5,10:09:51,中华人民共和国,1995-01-10,1995,1,10
27.635,92.37100000000001,Earthquake,39.3,5.5,02:44:25,西藏自治区,1995-02-17,1995,2,17
24.136999999999997,121.61399999999999,Earthquake,40.9,6.2,05:19:02,台湾省,1995-02-23,1995,2,23
24.066,122.289,Earthquake,33.0,5.7,11:54:44,中华人民共和国,1995-04-03,1995,4,3
43.776,84.66,Earthquake,33.0,5.5,11:48:12,新疆维吾尔自治区,1995-05-02,1995,5,2
41.603,88.82,Nuclear Explosion,0.0,6.1,04:05:58,新疆维吾尔自治区,1995-05-15,1995,5,15
23.013,121.434,Earthquake,28.5,5.7,18:11:12,中华人民共和国,1995-05-27,1995,5,27
24.6,121.7,Earthquake,52.4,6.0,06:59:06,台湾省,1995-06-25,1995,6,25
36.427,103.12299999999999,Earthquake,12.8,5.6,22:44:05,甘肃省,1995-07-21,1995,7,21
41.559,88.8,Nuclear Explosion,0.0,6.0,00:59:58,新疆维吾尔自治区,1995-08-17,1995,8,17
26.003,102.227,Earthquake,10.0,6.2,22:46:51,云南省,1995-10-23,1995,10,23
34.510999999999996,97.351,Earthquake,33.0,5.7,04:57:05,青海省,1995-12-18,1995,12,18
27.291,100.27600000000001,Earthquake,11.1,6.6,11:14:20,云南省,1996-02-03,1996,2,3
27.041,100.29899999999999,Earthquake,10.0,5.6,16:58:06,云南省,1996-02-04,1996,2,4
27.191,100.28399999999999,Earthquake,10.0,5.5,07:36:14,云南省,1996-02-06,1996,2,6
24.092,122.215,Earthquake,29.5,6.3,14:52:29,中华人民共和国,1996-03-05,1996,3,5
24.033,122.241,Earthquake,33.0,5.9,17:32:10,中华人民共和国,1996-03-05,1996,3,5
48.442,88.14299999999999,Earthquake,16.5,5.6,18:43:43,新疆维吾尔自治区,1996-03-12,1996,3,12
39.993,76.696,Earthquake,28.2,6.3,15:00:26,新疆维吾尔自治区,1996-03-19,1996,3,19
24.141,122.195,Earthquake,33.0,5.8,03:28:57,中华人民共和国,1996-03-29,1996,3,29
40.774,109.661,Earthquake,26.0,6.0,03:32:47,内蒙古自治区,1996-05-03,1996,5,3
41.657,88.69,Nuclear Explosion,0.0,5.9,02:55:58,新疆维吾尔自治区,1996-06-08,1996,6,8
24.968000000000004,123.29899999999999,Earthquake,33.0,5.6,08:53:48,中华人民共和国,1996-06-09,1996,6,9
30.147,88.189,Earthquake,33.0,5.7,06:44:46,西藏自治区,1996-07-03,1996,7,3
24.601999999999997,122.28200000000001,Earthquake,74.3,5.5,20:20:53,中华人民共和国,1996-07-29,1996,7,29
30.174,88.178,Earthquake,33.0,5.5,08:00:28,西藏自治区,1996-07-31,1996,7,31
24.041,122.598,Earthquake,45.7,5.7,06:23:09,中华人民共和国,1996-08-10,1996,8,10
21.898000000000003,121.49799999999999,Earthquake,20.0,6.8,23:42:06,中华人民共和国,1996-09-05,1996,9,5
24.941,123.478,Earthquake,25.1,5.6,00:27:52,中华人民共和国,1996-09-24,1996,9,24
27.221999999999998,100.37299999999999,Earthquake,33.0,5.5,19:24:50,云南省,1996-09-24,1996,9,24
31.612,123.291,Earthquake,33.0,5.6,13:56:09,中华人民共和国,1996-11-09,1996,11,9
35.345,78.133,Earthquake,33.0,6.9,10:44:46,新疆维吾尔自治区,1996-11-19,1996,11,19
39.604,96.675,Earthquake,33.0,5.8,18:09:19,甘肃省,1996-11-20,1996,11,20
39.474000000000004,76.998,Earthquake,33.0,5.9,01:48:30,新疆维吾尔自治区,1997-01-21,1997,1,21
35.687,95.819,Earthquake,10.0,5.5,11:28:15,青海省,1997-02-09,1997,2,9
39.422,76.839,Earthquake,22.4,5.6,06:04:14,新疆维吾尔自治区,1997-03-01,1997,3,1
39.513000000000005,76.865,Earthquake,33.0,5.9,23:46:20,新疆维吾尔自治区,1997-04-05,1997,4,5
39.537,76.998,Earthquake,33.0,6.0,04:36:35,新疆维吾尔自治区,1997-04-06,1997,4,6
39.527,76.941,Earthquake,15.0,6.2,05:34:43,新疆维吾尔自治区,1997-04-11,1997,4,11
39.634,76.992,Earthquake,23.3,5.8,18:19:10,新疆维吾尔自治区,1997-04-15,1997,4,15
24.711,122.448,Earthquake,102.5,5.6,11:05:31,中华人民共和国,1997-07-15,1997,7,15
25.028000000000002,122.45100000000001,Earthquake,143.0,5.5,18:24:24,中华人民共和国,1997-10-11,1997,10,11
29.078000000000003,85.383,Earthquake,33.0,5.5,02:29:52,西藏自治区,1997-11-03,1997,11,3
35.069,87.325,Earthquake,33.0,7.5,10:02:53,西藏自治区,1997-11-08,1997,11,8
41.083,114.5,Earthquake,30.3,5.7,03:50:42,河北省,1998-01-10,1998,1,10
39.977,76.73100000000001,Earthquake,33.0,5.6,13:51:34,新疆维吾尔自治区,1998-03-19,1998,3,19
37.388000000000005,78.843,Earthquake,33.0,5.6,21:11:44,新疆维吾尔自治区,1998-05-28,1998,5,28
23.406999999999996,120.736,Earthquake,12.6,5.7,04:51:15,台湾省,1998-07-17,1998,7,17
30.134,88.17299999999999,Earthquake,33.2,5.8,01:05:58,西藏自治区,1998-07-20,1998,7,20
39.573,76.999,Earthquake,68.7,5.6,04:40:46,新疆维吾尔自治区,1998-08-02,1998,8,2
30.079,88.109,Earthquake,33.0,5.9,07:41:40,西藏自治区,1998-08-25,1998,8,25
39.66,77.343,Earthquake,33.0,6.4,09:03:37,新疆维吾尔自治区,1998-08-27,1998,8,27
27.308000000000003,101.029,Earthquake,33.0,5.6,11:38:15,四川省,1998-11-19,1998,11,19
41.674,88.463,Earthquake,23.3,5.5,03:51:05,新疆维吾尔自治区,1999-01-30,1999,1,30
24.115,122.646,Earthquake,42.7,5.9,13:49:01,中华人民共和国,1999-02-22,1999,2,22
41.891000000000005,82.69200000000001,Earthquake,10.0,5.5,10:42:55,新疆维吾尔自治区,1999-03-15,1999,3,15
43.607,130.35,Earthquake,565.7,7.1,13:10:34,吉林省,1999-04-08,1999,4,8
23.772,120.98200000000001,Earthquake,33.0,7.7,17:47:18,台湾省,1999-09-20,1999,9,20
23.601999999999997,120.96600000000001,Earthquake,25.0,6.3,17:47:32,台湾省,1999-09-20,1999,9,20
23.785,121.20200000000001,Earthquake,33.0,6.1,17:57:16,台湾省,1999-09-20,1999,9,20
23.57,121.29899999999999,Earthquake,33.0,6.3,18:03:44,台湾省,1999-09-20,1999,9,20
23.746,121.189,Earthquake,33.0,6.1,18:11:54,台湾省,1999-09-20,1999,9,20
23.756,121.24600000000001,Earthquake,33.0,6.2,18:16:19,台湾省,1999-09-20,1999,9,20
23.39,120.964,Earthquake,33.0,6.4,21:46:43,台湾省,1999-09-20,1999,9,20
23.729,121.167,Earthquake,26.0,6.4,00:14:39,台湾省,1999-09-22,1999,9,22
23.642,121.13600000000001,Earthquake,33.0,5.8,00:49:43,台湾省,1999-09-22,1999,9,22
23.738000000000003,121.15799999999999,Earthquake,17.0,6.5,23:52:49,台湾省,1999-09-25,1999,9,25
23.445,120.506,Earthquake,33.0,5.9,02:18:59,台湾省,1999-10-22,1999,10,22
23.433000000000003,120.508,Earthquake,33.0,5.6,03:10:19,台湾省,1999-10-22,1999,10,22
23.378,121.52,Earthquake,33.0,6.3,17:53:00,中华人民共和国,1999-11-01,1999,11,1
32.222,92.7,Earthquake,33.0,5.5,09:45:19,西藏自治区,2000-01-05,2000,1,5
25.590999999999998,101.164,Earthquake,33.0,5.5,22:09:05,云南省,2000-01-14,2000,1,14
25.607,101.06299999999999,Earthquake,33.0,5.9,23:37:08,云南省,2000-01-14,2000,1,14
26.076,124.49600000000001,Earthquake,193.9,6.0,16:39:24,中华人民共和国,2000-01-28,2000,1,28
37.012,103.791,Earthquake,10.0,5.6,10:59:10,甘肃省,2000-06-06,2000,6,6
23.843000000000004,121.225,Earthquake,33.0,6.4,18:23:29,台湾省,2000-06-10,2000,6,10
23.359,120.915,Earthquake,33.0,5.7,20:28:13,台湾省,2000-07-28,2000,7,28
24.008000000000003,121.52600000000001,Earthquake,34.8,5.8,08:54:46,台湾省,2000-09-10,2000,9,10
35.389,99.34299999999999,Earthquake,10.0,6.1,00:27:59,青海省,2000-09-12,2000,9,12
29.513,101.12899999999999,Earthquake,33.0,5.6,00:09:24,四川省,2001-02-23,2001,2,23
34.369,86.902,Earthquake,33.0,5.9,15:50:07,西藏自治区,2001-03-05,2001,3,5
24.768,99.061,Earthquake,10.0,5.6,10:47:00,云南省,2001-04-12,2001,4,12
27.689,101.00299999999999,Earthquake,33.0,5.5,21:10:44,四川省,2001-05-23,2001,5,23
24.463,122.397,Earthquake,77.5,5.6,13:17:55,中华人民共和国,2001-06-13,2001,6,13
24.513,122.03299999999999,Earthquake,32.1,5.9,02:35:26,中华人民共和国,2001-06-14,2001,6,14
33.165,95.6,Earthquake,33.0,5.5,16:02:52,青海省,2001-07-25,2001,7,25
26.316,100.648,Earthquake,10.0,5.6,05:35:40,云南省,2001-10-27,2001,10,27
35.946,90.541,Earthquake,10.0,7.8,09:26:10,青海省,2001-11-14,2001,11,14
35.726,93.384,Earthquake,10.0,5.6,09:45:15,青海省,2001-11-14,2001,11,14
35.726,93.691,Earthquake,10.0,5.6,21:59:53,青海省,2001-11-18,2001,11,18
23.715999999999998,121.56,Earthquake,54.8,5.7,03:27:26,台湾省,2002-02-12,2002,2,12
24.279,122.179,Earthquake,32.8,7.1,06:52:50,中华人民共和国,2002-03-31,2002,3,31
24.636,121.92200000000001,Earthquake,10.0,6.2,03:46:06,中华人民共和国,2002-05-15,2002,5,15
24.069000000000003,122.264,Earthquake,33.0,6.1,16:45:17,中华人民共和国,2002-05-28,2002,5,28
30.595,81.44,Earthquake,33.0,5.6,14:36:06,西藏自治区,2002-06-04,2002,6,4
43.751999999999995,130.666,Earthquake,566.0,7.3,17:19:30,黑龙江省,2002-06-28,2002,6,28
34.132,94.495,Earthquake,33.0,5.6,06:54:43,青海省,2002-06-29,2002,6,29
24.075,122.288,Earthquake,43.8,5.8,07:36:26,中华人民共和国,2002-07-11,2002,7,11
22.115,121.57700000000001,Earthquake,33.0,5.6,17:05:34,中华人民共和国,2002-08-28,2002,8,28
24.055999999999997,122.272,Earthquake,39.5,5.5,05:56:24,中华人民共和国,2002-09-01,2002,9,1
44.833,129.923,Earthquake,586.3,6.4,08:39:33,黑龙江省,2002-09-15,2002,9,15
25.154,122.27,Earthquake,182.6,5.5,00:03:30,中华人民共和国,2002-09-16,2002,9,16
15.095999999999998,118.50399999999999,Earthquake,33.0,6.1,23:43:13,中华人民共和国,2002-10-12,2002,10,12
39.736,97.443,Earthquake,22.0,5.6,13:27:29,甘肃省,2002-12-14,2002,12,14
39.57,75.25399999999999,Earthquake,10.0,5.7,12:57:03,新疆维吾尔自治区,2002-12-25,2002,12,25
39.61,77.23,Earthquake,11.0,6.3,02:03:41,新疆维吾尔自治区,2003-02-24,2003,2,24
39.361999999999995,77.426,Earthquake,10.0,5.7,04:47:51,新疆维吾尔自治区,2003-03-12,2003,3,12
37.529,96.476,Earthquake,14.0,6.4,00:48:39,青海省,2003-04-17,2003,4,17
39.43,77.219,Earthquake,10.0,5.8,15:44:36,新疆维吾尔自治区,2003-05-04,2003,5,4
24.413,122.02,Earthquake,48.1,5.8,01:52:51,中华人民共和国,2003-06-09,2003,6,9
23.52,121.62799999999999,Earthquake,44.5,6.0,08:40:31,中华人民共和国,2003-06-10,2003,6,10
23.531999999999996,121.60700000000001,Earthquake,57.8,5.5,18:33:40,中华人民共和国,2003-06-16,2003,6,16
34.606,89.475,Earthquake,17.7,5.8,06:55:43,西藏自治区,2003-07-07,2003,7,7
25.975,101.29,Earthquake,10.0,6.0,15:16:32,云南省,2003-07-21,2003,7,21
29.573,95.605,Earthquake,33.0,5.5,09:03:04,西藏自治区,2003-08-18,2003,8,18
38.599000000000004,75.325,Earthquake,10.0,5.7,23:16:35,新疆维吾尔自治区,2003-09-01,2003,9,1
25.954,101.25399999999999,Earthquake,33.0,5.6,12:28:09,云南省,2003-10-16,2003,10,16
38.4,100.95100000000001,Earthquake,10.0,5.8,12:41:35,甘肃省,2003-10-25,2003,10,25
38.383,100.975,Earthquake,10.0,5.8,12:47:59,甘肃省,2003-10-25,2003,10,25
27.372,103.971,Earthquake,33.0,5.6,18:49:47,贵州省,2003-11-14,2003,11,14
23.039,121.36200000000001,Earthquake,10.0,6.8,04:38:12,中华人民共和国,2003-12-10,2003,12,10
22.719,121.523,Earthquake,10.0,5.5,00:01:46,中华人民共和国,2003-12-11,2003,12,11
31.639,91.236,Earthquake,11.0,5.6,13:29:46,西藏自治区,2004-03-07,2004,3,7
45.382,118.256,Earthquake,18.8,5.5,01:53:49,内蒙古自治区,2004-03-24,2004,3,24
33.954,89.179,Earthquake,8.0,6.0,18:47:29,西藏自治区,2004-03-27,2004,3,27
37.506,96.758,Earthquake,13.5,5.5,05:04:58,青海省,2004-05-04,2004,5,4
21.949,121.604,Earthquake,26.4,5.6,08:02:54,中华人民共和国,2004-05-08,2004,5,8
37.485,96.604,Earthquake,10.0,5.6,23:27:25,青海省,2004-05-10,2004,5,10
23.095,121.814,Earthquake,34.5,5.6,06:04:13,中华人民共和国,2004-05-16,2004,5,16
22.662,121.505,Earthquake,20.0,6.2,07:04:12,台湾省,2004-05-19,2004,5,19
30.694000000000003,83.67200000000001,Earthquake,13.0,6.2,23:08:44,西藏自治区,2004-07-11,2004,7,11
32.542,92.19,Earthquake,10.0,5.5,10:05:34,西藏自治区,2004-08-24,2004,8,24
24.53,122.694,Earthquake,94.0,6.7,04:08:50,中华人民共和国,2004-10-15,2004,10,15
31.024,81.154,Earthquake,10.1,5.6,02:11:33,西藏自治区,2004-10-26,2004,10,26
24.104,122.542,Earthquake,29.0,6.3,15:55:01,中华人民共和国,2004-11-08,2004,11,8
24.41,122.226,Earthquake,49.9,5.7,02:16:45,中华人民共和国,2004-11-11,2004,11,11
41.728,79.44,Earthquake,22.0,6.1,23:38:09,新疆维吾尔自治区,2005-02-14,2005,2,14
24.636999999999997,121.935,Earthquake,3.5,5.7,19:06:51,中华人民共和国,2005-03-05,2005,3,5
24.721999999999998,121.91799999999999,Earthquake,10.0,5.7,19:08:02,中华人民共和国,2005-03-05,2005,3,5
30.491,83.662,Earthquake,11.0,6.3,20:04:41,西藏自治区,2005-04-07,2005,4,7
28.881,94.626,Earthquake,25.8,5.8,20:06:41,西藏自治区,2005-06-01,2005,6,1
24.084,122.191,Earthquake,32.0,5.8,01:16:02,中华人民共和国,2005-09-06,2005,9,6
25.309,123.351,Earthquake,192.0,6.4,15:51:08,中华人民共和国,2005-10-15,2005,10,15
22.868000000000002,121.27799999999999,Earthquake,9.0,6.1,10:02:20,中华人民共和国,2006-04-01,2006,4,1
35.314,89.669,Earthquake,10.0,5.6,09:27:40,青海省,2006-04-14,2006,4,14
22.802,121.36200000000001,Earthquake,18.0,5.9,22:40:54,中华人民共和国,2006-04-15,2006,4,15
31.607,90.413,Earthquake,33.1,5.7,21:05:43,西藏自治区,2006-04-19,2006,4,19
32.974000000000004,96.208,Earthquake,15.7,5.5,09:53:07,青海省,2006-07-19,2006,7,19
24.183000000000003,122.52600000000001,Earthquake,33.0,5.9,07:40:12,中华人民共和国,2006-07-28,2006,7,28
35.472,78.225,Earthquake,14.9,5.5,18:12:22,新疆维吾尔自治区,2006-09-11,2006,9,11
20.654,120.023,Earthquake,14.0,6.3,10:01:47,中华人民共和国,2006-10-09,2006,10,9
20.706999999999997,119.98100000000001,Earthquake,10.0,5.9,11:08:28,中华人民共和国,2006-10-09,2006,10,9
20.712,120.084,Earthquake,10.0,5.7,06:43:54,中华人民共和国,2006-10-11,2006,10,11
24.148000000000003,122.62700000000001,Earthquake,35.0,5.7,14:46:30,中华人民共和国,2006-10-12,2006,10,12
21.799,120.54700000000001,Earthquake,10.0,7.1,12:26:21,中华人民共和国,2006-12-26,2006,12,26
21.974,120.493,Earthquake,10.0,6.9,12:34:14,中华人民共和国,2006-12-26,2006,12,26
21.636,120.852,Earthquake,10.0,5.5,12:40:22,中华人民共和国,2006-12-26,2006,12,26
21.999000000000002,120.48200000000001,Earthquake,10.0,5.6,02:30:37,中华人民共和国,2006-12-27,2006,12,27
22.564,121.926,Earthquake,36.2,6.0,10:59:18,中华人民共和国,2007-01-25,2007,1,25
34.248000000000005,81.96700000000001,Earthquake,9.0,6.1,08:51:39,西藏自治区,2007-05-05,2007,5,5
31.355,97.787,Earthquake,12.1,5.5,11:59:48,西藏自治区,2007-05-07,2007,5,7
23.028000000000002,101.052,Earthquake,5.0,6.1,21:34:58,云南省,2007-06-02,2007,6,2
42.913000000000004,82.37799999999999,Earthquake,10.0,5.6,10:06:52,新疆维吾尔自治区,2007-07-20,2007,7,20
24.34,122.219,Earthquake,53.0,6.2,17:51:26,中华人民共和国,2007-09-06,2007,9,6
32.288000000000004,85.166,Earthquake,10.0,6.4,08:26:45,西藏自治区,2008-01-09,2008,1,9
32.330999999999996,85.15799999999999,Earthquake,9.0,5.9,11:54:44,西藏自治区,2008-01-16,2008,1,16
32.349000000000004,85.262,Earthquake,5.4,5.5,18:43:33,西藏自治区,2008-01-22,2008,1,22
35.49,81.467,Earthquake,10.0,7.2,22:32:58,新疆维吾尔自治区,2008-03-20,2008,3,20
35.513000000000005,81.433,Earthquake,10.0,5.6,23:12:01,新疆维吾尔自治区,2008-03-20,2008,3,20
22.881,121.619,Earthquake,10.0,6.0,18:28:42,中华人民共和国,2008-04-23,2008,4,23
24.044,122.575,Earthquake,16.5,5.6,19:41:59,中华人民共和国,2008-05-10,2008,5,10
31.002,103.322,Earthquake,19.0,7.9,06:28:02,四川省,2008-05-12,2008,5,12
31.586,104.03200000000001,Earthquake,10.0,5.7,06:41:56,四川省,2008-05-12,2008,5,12
31.342,104.682,Earthquake,10.0,5.7,06:42:09,四川省,2008-05-12,2008,5,12
31.211,103.715,Earthquake,10.0,5.8,06:43:14,四川省,2008-05-12,2008,5,12
31.526999999999997,104.09200000000001,Earthquake,10.0,5.5,09:42:25,四川省,2008-05-12,2008,5,12
31.214000000000002,103.618,Earthquake,10.0,6.1,11:11:02,四川省,2008-05-12,2008,5,12
31.413,103.889,Earthquake,21.7,5.6,20:08:50,四川省,2008-05-12,2008,5,12
30.89,103.194,Earthquake,9.0,5.8,07:07:08,四川省,2008-05-13,2008,5,13
