Latitude,Longitude,Type,Depth,Magnitude,Time,Area,Date,Year,Month,Day
-18.175,-178.112,Earthquake,589.0,5.6,06:55:29,,1980-04-22,1980,4,22
-7.3629999999999995,120.363,Earthquake,588.9,7.1,20:09:23,,1990-05-24,1990,5,24
-18.042,-178.528,Earthquake,588.9,6.3,05:04:59,,1993-03-21,1993,3,21
-22.905,179.037,Earthquake,588.9,5.8,21:20:32,,2005-01-18,2005,1,18
-22.089000000000002,-179.525,Earthquake,588.8,6.1,11:06:30,,1971-04-06,1971,4,6
-22.459,-179.75400000000002,Earthquake,588.7,6.1,17:41:57,,2005-03-30,2005,3,30
-18.016,-178.40400000000002,Earthquake,588.5,5.7,00:16:40,,1986-11-06,1986,11,6
-22.338,-179.69,Earthquake,588.4,5.9,05:34:25,,1997-12-26,1997,12,26
5.069,123.212,Earthquake,588.3,5.7,08:24:11,,2000-08-31,2000,8,31
-6.006,113.079,Earthquake,588.3,5.6,22:15:11,,1969-04-15,1969,4,15
41.81399999999999,130.785,Earthquake,588.0,6.1,21:31:26,,1979-08-16,1979,8,16
-22.25,179.41,Earthquake,588.0,6.1,05:30:14,,1981-04-25,1981,4,25
-17.833,-178.417,Earthquake,587.9,5.5,11:56:39,,2006-11-13,2006,11,13
18.902,145.047,Earthquake,587.7,6.2,01:55:35,,1995-08-24,1995,8,24
-17.917,-178.325,Earthquake,587.5,5.7,10:19:13,,2000-09-02,2000,9,2
-22.249000000000002,179.41299999999998,Earthquake,587.5,5.7,05:36:41,,1981-04-25,1981,4,25
-17.692,-178.459,Earthquake,587.5,5.6,08:41:23,,1968-09-26,1968,9,26
-7.1370000000000005,122.589,Earthquake,587.3,7.9,11:22:19,,1996-06-17,1996,6,17
-25.204,178.405,Earthquake,587.2,6.5,07:51:03,,1971-02-15,1971,2,15
-20.084,-178.43400000000003,Earthquake,587.2,5.7,16:02:17,,2006-07-18,2006,7,18
-17.954,-178.49599999999998,Earthquake,587.2,5.5,10:53:07,,1982-01-01,1982,1,1
-17.93,-178.608,Earthquake,587.0,5.8,20:50:51,,2006-07-23,2006,7,23
-20.0,-177.765,Earthquake,587.0,5.6,11:16:39,,1999-03-12,1999,3,12
-28.043000000000003,-63.093999999999994,Earthquake,586.9,6.7,05:07:23,,2012-05-28,2012,5,28
18.7787,145.2659,Earthquake,586.88,6.0,13:21:36,,2015-11-24,2015,11,24
-22.015,-179.47299999999998,Earthquake,586.8,6.3,12:08:29,,1990-06-26,1990,6,26
-22.664,179.317,Earthquake,586.8,5.6,15:08:20,,2001-08-15,2001,8,15
-15.148,-64.817,Earthquake,586.7,5.6,12:56:31,,1995-03-14,1995,3,14
-20.669,-178.457,Earthquake,586.5,5.7,20:04:24,,1986-09-06,1986,9,6
44.833,129.923,Earthquake,586.3,6.4,08:39:33,黑龙江省,2002-09-15,2002,9,15
50.068999999999996,148.88299999999998,Earthquake,586.2,5.7,18:50:18,,1972-03-06,1972,3,6
-22.226999999999997,-179.519,Earthquake,586.1,6.9,02:22:03,,1998-05-16,1998,5,16
-22.215999999999998,-179.674,Earthquake,586.1,5.6,19:49:59,,1984-01-17,1984,1,17
-13.74,-68.788,Earthquake,586.0,6.7,22:53:42,,1997-11-28,1997,11,28
-17.862000000000002,-178.58,Earthquake,586.0,5.9,18:42:54,,1975-02-27,1975,2,27
18.849,145.089,Earthquake,585.8,6.2,07:55:26,,1995-08-24,1995,8,24
-20.76,-178.487,Earthquake,585.8,5.7,20:57:49,,1990-01-18,1990,1,18
44.8069,129.9406,Earthquake,585.47,5.8,04:22:20,黑龙江省,2016-01-02,2016,1,2
-25.355,178.342,Earthquake,584.8,6.0,19:48:08,,1990-07-11,1990,7,11
-7.162999999999999,123.75200000000001,Earthquake,584.2,6.2,02:18:48,,1967-11-09,1967,11,9
49.486000000000004,147.053,Earthquake,584.2,6.2,06:23:50,,1972-08-21,1972,8,21
-17.952,-178.593,Earthquake,584.0,5.9,21:56:49,,1989-05-21,1989,5,21
-21.015,-178.69,Earthquake,583.9,5.7,02:41:31,,1994-04-24,1994,4,24
-20.396,-178.548,Earthquake,583.6,5.5,16:13:29,,2011-05-04,2011,5,4
6.812,123.88,Earthquake,583.5,5.9,23:26:32,,2003-05-26,2003,5,26
-21.819000000000003,-179.079,Earthquake,583.4,6.8,18:40:44,,1986-05-26,1986,5,26
49.8,145.064,Earthquake,583.2,7.7,02:59:38,,2012-08-14,2012,8,14
-19.926,-178.178,Earthquake,582.9,7.2,22:13:40,,2006-01-02,2006,1,2
-21.9559,-179.4072,Earthquake,582.65,5.8,15:51:23,,2016-02-20,2016,2,20
-17.822,-178.704,Earthquake,582.6,6.0,02:19:44,,2003-10-15,2003,10,15
-19.7597,-63.3288,Earthquake,582.56,6.1,03:25:28,,2016-01-14,2016,1,14
-17.968,-178.549,Earthquake,582.3,5.9,01:47:34,,2012-02-10,2012,2,10
-17.942999999999998,-178.476,Earthquake,582.3,5.5,12:14:39,,2000-01-02,2000,1,2
-21.104,-178.68400000000003,Earthquake,582.2,5.8,23:46:31,,1989-10-30,1989,10,30
-21.768,-179.426,Earthquake,582.2,5.8,05:53:20,,1988-11-16,1988,11,16
-2.427,103.98100000000001,Earthquake,582.1,7.3,14:35:19,,2004-07-25,2004,7,25
50.12,148.745,Earthquake,582.0,6.3,06:31:11,,1984-04-20,1984,4,20
-23.307,179.11599999999999,Earthquake,581.4,6.4,04:31:02,,2010-06-30,2010,6,30
-8.087,-71.558,Earthquake,581.2,6.5,16:18:29,,2010-05-24,2010,5,24
-23.37,-179.778,Earthquake,581.2,6.2,03:02:38,,2008-07-03,2008,7,3
-21.03,-178.75799999999998,Earthquake,581.2,5.7,02:42:27,,1997-11-29,1997,11,29
-20.8865,-178.6329,Earthquake,581.0,6.1,16:39:39,,2015-04-28,2015,4,28
-17.979,-178.518,Earthquake,580.8,5.5,18:53:42,,1988-04-19,1988,4,19
-21.041999999999998,-178.763,Earthquake,580.7,5.7,02:28:00,,1992-09-15,1992,9,15
52.224,151.52100000000002,Earthquake,580.6,6.5,07:52:30,,1970-09-05,1970,9,5
-27.434,-63.156000000000006,Earthquake,580.5,5.5,10:39:40,,1988-12-24,1988,12,24
-27.623,-63.23,Earthquake,580.4,6.7,10:06:45,,1967-09-09,1967,9,9
-24.976999999999997,178.52,Earthquake,580.3,6.3,00:52:05,,2012-01-24,2012,1,24
-21.816,-179.463,Earthquake,580.3,5.6,15:15:37,,1981-12-02,1981,12,2
-17.933,-178.342,Earthquake,580.2,5.5,19:01:19,,2002-07-28,2002,7,28
52.318000000000005,151.485,Earthquake,580.2,5.5,21:13:42,,1996-08-30,1996,8,30
-17.891,-178.57,Earthquake,580.1,5.7,19:28:13,,2004-06-13,2004,6,13
-18.038,-178.457,Earthquake,580.1,5.5,09:50:28,,1991-05-20,1991,5,20
-21.695999999999998,-179.513,Earthquake,580.0,7.7,11:01:01,,2002-08-19,2002,8,19
-20.175,-178.44299999999998,Earthquake,580.0,5.6,08:42:57,,1980-06-17,1980,6,17
-25.223000000000003,178.581,Earthquake,580.0,5.5,18:15:44,,1971-07-15,1971,7,15
-24.285999999999998,179.171,Earthquake,580.0,5.5,11:19:59,,1973-11-05,1973,11,5
-25.23,178.55599999999998,Earthquake,580.0,5.5,14:22:51,,1971-06-27,1971,6,27
-22.057,-179.533,Earthquake,579.8,6.5,22:40:52,,1994-03-31,1994,3,31
-17.796,-178.59099999999998,Earthquake,579.5,5.8,11:54:40,,2009-01-26,2009,1,26
-6.04,113.109,Earthquake,579.4,5.9,09:38:07,,2004-06-06,2004,6,6
-24.983,-63.47,Earthquake,579.1,6.9,12:23:54,,2005-03-21,2005,3,21
18.794,145.132,Earthquake,579.0,5.6,01:37:06,,1979-10-30,1979,10,30
-23.476,-179.775,Earthquake,579.0,5.6,19:01:43,,1975-07-24,1975,7,24
-7.1045,120.3147,Earthquake,579.0,5.5,00:52:15,,2014-01-23,2014,1,23
-28.398000000000003,-63.028999999999996,Earthquake,578.9,6.7,13:47:10,,2011-09-02,2011,9,2
-20.888,-178.83900000000003,Earthquake,578.9,6.0,15:02:00,,1997-10-17,1997,10,17
41.82,130.858,Earthquake,578.5,6.3,13:10:20,,1990-05-11,1990,5,11
-26.939,-63.272,Earthquake,578.4,5.6,23:14:46,,1991-06-23,1991,6,23
-17.82,-178.63099999999997,Earthquake,578.4,5.5,17:41:15,,1994-12-19,1994,12,19
6.497000000000001,123.48,Earthquake,578.0,7.6,22:51:12,,2010-07-23,2010,7,23
-26.123,-63.152,Earthquake,578.0,6.3,12:26:55,,1966-12-20,1966,12,20
-19.25,-177.498,Earthquake,578.0,5.5,06:06:57,,1978-05-01,1978,5,1
42.586999999999996,130.703,Earthquake,577.7,6.9,01:13:20,,2010-02-18,2010,2,18
-21.723000000000003,175.408,Earthquake,577.3,5.7,16:43:15,,1970-11-18,1970,11,18
-26.803,-63.136,Earthquake,576.8,7.0,09:56:58,,2011-01-01,2011,1,1
-5.303999999999999,108.90299999999999,Earthquake,576.7,5.9,21:00:56,,1995-05-13,1995,5,13
-21.115,-178.729,Earthquake,576.7,5.5,06:43:16,,1994-07-02,1994,7,2
4.263999999999999,123.024,Earthquake,576.5,5.6,23:33:52,,1983-11-10,1983,11,10
49.631,147.828,Earthquake,576.4,5.9,23:46:04,,1987-07-14,1987,7,14
-20.865,-178.763,Earthquake,576.4,5.7,03:28:12,,2002-01-25,2002,1,25
